Date,Time,IP Address,HTTP Method,Request,Status Code,Gender,Sport Viewed,Ad Displayed,Rating,Feedback,Session Duration (seconds),Continent,Country,Latitude,Longitude
2024-05-08,14:27:54,57.187.176.133,POST,/contact,304,Male,Football,No,4,Excellent,10554,Africa,Tanzania,-6.369,34.8888
2024-02-08,18:14:25,100.47.28.178,GET,/news,404,Male,Netball,Yes,2,Good,3573,South America,Venezuela,6.4238,-66.5897
2023-11-19,19:56:23,20.51.83.179,GET,/gallery,200,Female,Baseball,No,2,Good,3476,Africa,Zimbabwe,-19.0154,29.1549
2023-12-28,12:51:22,119.175.1.239,PUT,/shop,404,Female,Football,Yes,3,Excellent,4482,North America,Panama,8.538,-80.7821
2023-12-01,22:58:09,159.124.107.66,POST,/shop,200,Male,Tennis,No,2,Poor,10915,Europe,Belgium,50.5039,4.4699
2024-02-17,02:27:51,165.186.93.151,GET,/fanzone,200,Male,Tennis,Yes,1,Excellent,8230,Europe,Romania,45.9432,24.9668
2023-11-18,08:27:54,211.208.159.184,POST,/news,404,Male,Swimming,No,1,Good,2310,Europe,Italy,41.8719,12.5674
2024-03-12,16:25:29,220.132.35.30,PUT,/contact,304,Male,Netball,No,1,Poor,3078,South America,Colombia,4.5709,-74.2973
2024-04-23,19:51:55,131.79.61.30,GET,/contact,304,Male,Football,No,5,Average,2583,Asia,Japan,36.2048,138.2529
2023-12-02,08:09:13,9.228.106.182,PUT,/news,200,Female,Boxing,No,3,Poor,5461,Europe,United Kingdom,55.3781,-3.436
2023-11-24,22:02:50,56.168.142.52,POST,/gallery,200,Female,Football,No,3,Good,635,Europe,United Kingdom,55.3781,-3.436
2024-03-07,03:02:03,220.184.182.46,POST,/news,404,Female,Football,Yes,4,Average,5349,North America,Jamaica,18.1096,-77.2975
2024-02-18,23:44:09,186.8.236.97,POST,/fanzone,404,Female,Football,No,2,Good,9982,North America,Costa Rica,9.7489,-83.7534
2024-03-27,11:24:12,215.186.169.125,POST,/news,304,Female,Swimming,No,2,Average,1424,Asia,Pakistan,30.3753,69.3451
2024-03-20,22:36:11,113.202.201.197,GET,/events,200,Female,Baseball,Yes,2,Average,1581,Europe,Spain,40.4637,-3.7492
2023-12-27,00:31:38,51.112.225.203,POST,/gallery,304,Female,Boxing,Yes,5,Good,2568,South America,Uruguay,-32.5228,-55.7658
2024-02-14,20:18:19,19.140.107.93,PUT,/contact,404,Male,Football,Yes,3,Poor,3242,North America,Mexico,23.6345,-102.5528
2024-03-22,22:34:47,29.129.187.143,GET,/gallery,304,Female,Netball,No,4,Poor,6972,Asia,Turkey,38.9637,35.2433
2024-01-30,16:33:36,204.57.246.255,POST,/about,304,Female,Tennis,Yes,5,Excellent,10215,Europe,Poland,51.9194,19.1451
2023-12-26,01:11:57,116.238.185.154,POST,/gallery,404,Female,Football,Yes,4,Excellent,904,North America,Guatemala,15.7835,-90.2308
2024-02-11,03:18:54,219.214.114.25,GET,/home,304,Female,Football,No,1,Excellent,4205,Asia,Bangladesh,23.685,90.3563
2024-02-11,06:07:07,223.144.11.128,POST,/contact,304,Male,Baseball,No,3,Good,3735,North America,Honduras,15.2,-86.2419
2024-01-26,09:17:08,18.168.102.49,GET,/fixtures,200,Female,Baseball,No,2,Good,5194,Africa,Botswana,-22.3285,24.6849
2024-02-01,23:09:07,223.117.1.33,GET,/home,304,Female,Football,No,4,Good,6237,South America,Uruguay,-32.5228,-55.7658
2024-03-03,10:31:44,109.101.1.233,GET,/tickets,200,Female,Basketball,No,3,Average,8126,South America,Brazil,-14.235,-51.9253
2024-03-09,22:38:46,178.180.250.20,GET,/gallery,200,Female,Baseball,Yes,4,Average,9964,North America,Honduras,15.2,-86.2419
2024-03-20,00:15:35,98.92.155.3,PUT,/teams,200,Male,Football,No,5,Average,10763,Europe,Romania,45.9432,24.9668
2024-05-15,18:58:56,178.233.195.195,POST,/contact,304,Male,Tennis,Yes,2,Average,7258,Europe,United Kingdom,55.3781,-3.436
2024-01-11,06:04:40,17.171.27.171,GET,/shop,404,Male,Basketball,No,3,Good,1488,North America,Cuba,21.5218,-77.7812
2024-04-13,23:15:07,181.237.1.157,PUT,/fixtures,200,Female,Boxing,Yes,5,Good,5126,Europe,Spain,40.4637,-3.7492
2024-01-19,00:35:00,154.48.119.8,POST,/fixtures,404,Male,Boxing,Yes,4,Poor,8198,Asia,Iran,32.4279,53.688
2024-01-20,21:08:02,201.93.30.179,PUT,/players,304,Female,Baseball,Yes,1,Excellent,7509,North America,Costa Rica,9.7489,-83.7534
2023-11-22,10:54:43,98.110.241.62,GET,/fixtures,304,Male,Football,No,5,Poor,3832,Asia,Indonesia,-0.7893,113.9213
2024-01-20,21:03:40,204.64.197.212,POST,/teams,404,Male,Tennis,No,3,Average,8855,Africa,Kenya,-0.0236,37.9062
2023-11-19,18:53:16,85.176.132.203,POST,/gallery,200,Male,Tennis,Yes,2,Average,4268,Asia,China,35.8617,104.1954
2023-11-30,00:15:23,76.120.142.8,GET,/news,200,Male,Tennis,No,4,Average,10678,Africa,Egypt,26.8206,30.8025
2024-01-16,01:44:52,25.245.134.232,PUT,/fanzone,304,Female,Tennis,Yes,2,Average,4434,North America,United States,37.0902,-95.7129
2024-04-28,21:23:46,36.141.251.58,PUT,/tickets,200,Female,Basketball,No,1,Average,4341,South America,Uruguay,-32.5228,-55.7658
2023-12-12,09:00:13,178.144.115.158,GET,/home,200,Male,Football,No,4,Excellent,3438,South America,Peru,-9.19,-75.0152
2024-01-13,18:09:14,124.97.246.8,PUT,/gallery,200,Male,Tennis,No,2,Poor,4956,North America,United States,37.0902,-95.7129
2024-03-03,18:08:07,221.139.80.76,POST,/tickets,304,Male,Swimming,No,5,Excellent,6916,Europe,Italy,41.8719,12.5674
2023-11-17,05:23:38,174.107.137.224,PUT,/players,404,Male,Baseball,Yes,1,Excellent,6639,North America,Guatemala,15.7835,-90.2308
2024-01-20,05:51:42,39.66.94.169,GET,/about,200,Female,Baseball,No,5,Good,9499,Europe,Germany,51.1657,10.4515
2024-01-07,21:22:30,33.188.192.82,POST,/home,304,Female,Boxing,Yes,2,Average,7883,Africa,Algeria,28.0339,1.6596
2024-02-28,13:21:13,50.222.171.153,PUT,/tickets,304,Female,Swimming,Yes,2,Good,1365,North America,Panama,8.538,-80.7821
2023-12-05,02:06:29,221.164.75.158,GET,/shop,304,Female,Tennis,No,4,Poor,8438,Africa,Algeria,28.0339,1.6596
2024-03-30,05:44:22,216.201.10.26,PUT,/fixtures,404,Female,Basketball,No,1,Average,10539,Africa,Algeria,28.0339,1.6596
2024-02-21,09:00:24,185.222.101.251,POST,/contact,404,Male,Tennis,No,4,Good,3008,Europe,Spain,40.4637,-3.7492
2023-11-19,03:17:38,32.210.181.119,PUT,/gallery,200,Female,Netball,No,1,Poor,1191,Africa,South Africa,-30.5595,22.9375
2024-02-29,02:19:02,99.255.60.24,GET,/news,404,Female,Football,No,2,Excellent,1389,Europe,Poland,51.9194,19.1451
2024-01-11,12:23:51,75.92.19.237,GET,/contact,404,Male,Baseball,No,4,Poor,8294,Europe,Belgium,50.5039,4.4699
2023-11-19,06:50:27,97.1.74.238,PUT,/players,200,Male,Football,No,2,Excellent,6693,South America,Peru,-9.19,-75.0152
2024-05-06,05:33:58,198.5.120.43,POST,/home,304,Female,Tennis,Yes,3,Poor,7915,Africa,Egypt,26.8206,30.8025
2024-03-06,18:31:37,98.125.73.183,PUT,/fixtures,404,Male,Tennis,Yes,1,Good,3568,North America,United States,37.0902,-95.7129
2023-11-25,16:01:32,178.242.17.240,PUT,/about,404,Male,Basketball,Yes,1,Poor,11195,Asia,Iran,32.4279,53.688
2023-12-06,21:15:48,21.212.55.129,POST,/fanzone,304,Female,Basketball,Yes,5,Poor,1157,Europe,United Kingdom,55.3781,-3.436
2023-12-19,00:41:11,210.48.123.246,GET,/shop,200,Female,Football,No,2,Good,9186,North America,Mexico,23.6345,-102.5528
2023-12-24,19:26:26,110.111.104.153,GET,/fixtures,404,Male,Swimming,No,5,Good,5236,Asia,China,35.8617,104.1954
2024-04-25,08:03:04,149.158.151.177,GET,/news,200,Female,Swimming,No,5,Good,3168,North America,Panama,8.538,-80.7821
2024-03-20,21:17:52,13.168.176.3,POST,/home,404,Male,Baseball,No,1,Good,1092,South America,Peru,-9.19,-75.0152
2024-04-06,19:41:26,50.106.15.235,PUT,/gallery,304,Male,Baseball,Yes,3,Good,3194,Africa,Ghana,7.9465,-1.0232
2024-02-11,05:09:32,22.106.235.8,PUT,/tickets,304,Female,Boxing,No,2,Good,8788,North America,Guatemala,15.7835,-90.2308
2024-05-05,05:31:37,158.145.58.93,POST,/news,304,Female,Basketball,Yes,4,Average,6752,Africa,Botswana,-22.3285,24.6849
2024-05-15,05:51:19,113.239.118.151,GET,/about,304,Male,Swimming,No,3,Poor,3437,Europe,United Kingdom,55.3781,-3.436
2024-01-24,05:18:52,158.143.121.199,POST,/shop,304,Male,Basketball,Yes,3,Average,9172,Asia,Pakistan,30.3753,69.3451
2024-01-28,09:30:57,203.211.179.139,POST,/shop,304,Male,Netball,Yes,5,Average,6523,Africa,Algeria,28.0339,1.6596
2024-03-13,10:04:36,19.15.111.90,GET,/home,304,Male,Swimming,No,4,Excellent,7614,Europe,Romania,45.9432,24.9668
2023-11-30,07:23:01,61.24.81.53,PUT,/players,404,Female,Tennis,No,3,Poor,1193,Europe,France,46.6034,1.8883
2024-04-19,14:59:22,110.183.144.135,PUT,/gallery,404,Female,Basketball,No,3,Poor,3889,Africa,Algeria,28.0339,1.6596
2023-12-18,04:48:30,99.240.46.12,PUT,/about,304,Female,Baseball,No,2,Excellent,3026,Europe,Ukraine,48.3794,31.1656
2024-03-18,09:59:44,191.52.46.51,GET,/contact,404,Male,Basketball,Yes,2,Average,6796,Africa,South Africa,-30.5595,22.9375
2024-01-24,04:48:28,1.218.179.54,GET,/shop,404,Male,Swimming,Yes,4,Excellent,4240,South America,Venezuela,6.4238,-66.5897
2023-12-27,05:24:05,171.129.184.187,POST,/tickets,304,Female,Swimming,Yes,2,Excellent,7955,Asia,Philippines,12.8797,121.774
2024-01-08,18:12:18,58.42.221.218,GET,/home,304,Male,Baseball,Yes,1,Excellent,4421,North America,Mexico,23.6345,-102.5528
2024-01-12,10:06:40,67.98.195.230,POST,/shop,404,Male,Football,Yes,1,Average,6715,Asia,Indonesia,-0.7893,113.9213
2024-02-29,04:06:40,119.190.148.75,POST,/shop,304,Male,Baseball,Yes,4,Excellent,969,North America,Cuba,21.5218,-77.7812
2023-11-29,05:52:18,86.235.124.179,POST,/teams,304,Female,Basketball,Yes,1,Excellent,9013,Europe,Germany,51.1657,10.4515
2024-02-11,06:44:08,19.145.148.108,POST,/teams,304,Male,Swimming,No,5,Good,932,Africa,Tanzania,-6.369,34.8888
2023-12-08,06:16:58,170.124.12.240,GET,/news,304,Male,Netball,Yes,2,Good,1917,Asia,Philippines,12.8797,121.774
2024-01-26,22:21:01,44.208.192.130,GET,/tickets,304,Female,Football,No,2,Good,10543,South America,Brazil,-14.235,-51.9253
2024-03-05,18:35:08,136.49.97.66,POST,/shop,200,Male,Baseball,No,5,Poor,3775,North America,Jamaica,18.1096,-77.2975
2024-02-10,17:53:25,166.137.169.186,PUT,/home,200,Male,Basketball,No,1,Average,1586,North America,Honduras,15.2,-86.2419
2023-12-19,15:16:48,220.97.115.131,POST,/home,404,Male,Swimming,Yes,2,Good,5202,Asia,China,35.8617,104.1954
2024-02-26,09:08:54,3.220.44.231,PUT,/home,304,Male,Football,Yes,2,Excellent,2050,Africa,South Africa,-30.5595,22.9375
2023-11-27,21:47:41,137.130.142.19,GET,/players,404,Female,Baseball,Yes,5,Good,3262,South America,Venezuela,6.4238,-66.5897
2024-04-25,07:24:09,65.37.79.130,GET,/fixtures,404,Male,Boxing,No,4,Excellent,1131,North America,Dominican Republic,18.7357,-70.1627
2023-12-09,14:39:24,126.218.165.166,POST,/fixtures,404,Female,Football,No,5,Poor,2244,Europe,Belgium,50.5039,4.4699
2023-12-17,01:18:43,67.119.160.156,POST,/fixtures,304,Female,Football,Yes,5,Average,4603,Asia,Bangladesh,23.685,90.3563
2024-03-22,06:21:54,161.94.240.24,POST,/shop,200,Female,Boxing,Yes,3,Excellent,6647,Asia,Indonesia,-0.7893,113.9213
2024-04-18,02:56:09,173.172.234.158,POST,/fanzone,200,Male,Baseball,No,2,Excellent,2427,Europe,Netherlands,52.1326,5.2913
2024-01-26,17:57:03,56.80.17.189,PUT,/contact,304,Male,Swimming,Yes,4,Poor,7827,Africa,Algeria,28.0339,1.6596
2024-04-25,03:59:27,121.130.158.175,POST,/teams,200,Female,Boxing,No,5,Good,3958,Europe,Poland,51.9194,19.1451
2024-04-22,00:47:01,56.224.18.197,POST,/players,404,Female,Swimming,No,1,Poor,4767,South America,Bolivia,-16.2902,-63.5887
2024-01-29,23:28:28,62.121.252.138,GET,/home,404,Male,Tennis,No,1,Good,2085,North America,Panama,8.538,-80.7821
2024-01-28,14:14:44,76.87.124.162,POST,/teams,404,Female,Football,Yes,2,Poor,1583,North America,Honduras,15.2,-86.2419
2024-01-31,10:44:49,21.150.227.71,GET,/events,404,Female,Basketball,No,5,Excellent,2384,Asia,Japan,36.2048,138.2529
2023-11-17,04:36:14,90.215.74.82,POST,/tickets,200,Female,Baseball,No,3,Average,2666,Africa,Tanzania,-6.369,34.8888
2024-02-28,15:17:58,117.63.16.219,PUT,/news,200,Female,Tennis,Yes,5,Good,1022,North America,Panama,8.538,-80.7821
2024-03-26,06:15:05,139.218.14.201,GET,/tickets,304,Male,Football,No,1,Good,776,Africa,Nigeria,9.082,8.6753
2024-04-25,08:04:20,67.104.3.89,POST,/fanzone,200,Male,Netball,Yes,5,Good,9980,Asia,Indonesia,-0.7893,113.9213
2024-03-21,15:52:20,176.84.131.142,PUT,/teams,304,Male,Boxing,No,5,Average,751,South America,Paraguay,-23.4425,-58.4438
2024-02-04,07:53:25,13.118.36.208,GET,/fixtures,200,Male,Football,No,1,Good,2439,North America,Costa Rica,9.7489,-83.7534
2023-11-18,03:56:51,78.47.22.178,GET,/news,404,Female,Swimming,Yes,3,Good,9943,Asia,Philippines,12.8797,121.774
2023-12-24,19:13:50,39.234.25.9,GET,/about,404,Male,Swimming,No,4,Good,6553,Europe,Poland,51.9194,19.1451
2024-04-09,10:00:55,12.65.18.202,POST,/teams,200,Male,Football,No,4,Excellent,6897,North America,Cuba,21.5218,-77.7812
2024-03-31,04:50:27,159.244.184.57,GET,/contact,304,Male,Baseball,Yes,4,Average,8220,Asia,Iran,32.4279,53.688
2024-01-10,03:01:49,187.204.180.15,POST,/contact,404,Male,Boxing,Yes,2,Poor,8750,Africa,Egypt,26.8206,30.8025
2024-03-02,15:28:24,42.139.76.31,PUT,/home,304,Female,Netball,No,2,Excellent,8262,Asia,Vietnam,14.0583,108.2772
2024-03-22,05:19:00,54.110.150.107,GET,/contact,200,Female,Swimming,No,3,Excellent,5020,Europe,Spain,40.4637,-3.7492
2024-03-12,21:24:36,25.4.193.79,POST,/gallery,304,Male,Basketball,Yes,4,Excellent,3505,Europe,Netherlands,52.1326,5.2913
2023-12-18,16:57:07,69.86.120.117,PUT,/home,404,Female,Swimming,No,5,Average,3371,Asia,Iran,32.4279,53.688
2023-12-14,02:05:20,154.2.1.249,PUT,/contact,200,Female,Tennis,No,2,Good,3605,South America,Venezuela,6.4238,-66.5897
2024-04-20,01:07:29,114.159.192.40,POST,/tickets,404,Male,Boxing,No,3,Average,3072,Africa,Botswana,-22.3285,24.6849
2024-02-28,15:53:38,192.102.96.72,PUT,/teams,200,Female,Swimming,No,3,Excellent,5406,South America,Brazil,-14.235,-51.9253
2024-04-06,22:51:52,38.238.76.115,GET,/about,404,Male,Baseball,No,2,Poor,1261,North America,Panama,8.538,-80.7821
2024-02-13,06:14:57,28.94.34.209,PUT,/news,200,Male,Basketball,No,1,Good,5844,Europe,Ukraine,48.3794,31.1656
2024-01-01,08:37:38,163.191.18.172,GET,/events,404,Male,Basketball,Yes,2,Good,6290,North America,Panama,8.538,-80.7821
2023-11-20,19:27:58,5.210.84.214,POST,/events,404,Female,Football,Yes,4,Good,7132,Asia,Vietnam,14.0583,108.2772
2024-02-05,15:12:06,208.222.88.171,PUT,/tickets,304,Male,Boxing,No,5,Poor,5156,South America,Paraguay,-23.4425,-58.4438
2024-01-25,08:17:30,145.88.197.131,POST,/players,304,Male,Netball,No,2,Poor,5182,South America,Peru,-9.19,-75.0152
2024-03-16,13:35:01,36.234.215.228,PUT,/contact,200,Male,Boxing,Yes,1,Good,3557,Africa,Ghana,7.9465,-1.0232
2023-12-21,16:19:14,49.8.21.14,POST,/shop,304,Male,Basketball,No,4,Poor,898,Africa,Zimbabwe,-19.0154,29.1549
2024-04-22,17:38:55,203.24.114.106,GET,/news,404,Female,Netball,Yes,5,Average,5411,North America,Canada,56.1304,-106.3468
2024-03-03,05:15:05,188.77.48.193,GET,/home,200,Male,Tennis,No,3,Average,2885,Asia,Japan,36.2048,138.2529
2024-04-20,01:54:44,209.138.149.169,GET,/about,200,Female,Basketball,No,5,Average,3902,Asia,Indonesia,-0.7893,113.9213
2024-01-02,18:14:41,110.231.255.226,PUT,/teams,200,Male,Swimming,No,2,Good,11122,Africa,South Africa,-30.5595,22.9375
2024-02-22,07:36:23,187.41.104.147,PUT,/tickets,304,Female,Tennis,No,4,Average,6754,Africa,South Africa,-30.5595,22.9375
2024-04-19,08:03:37,167.68.207.235,GET,/fixtures,200,Female,Swimming,No,5,Poor,1015,North America,Canada,56.1304,-106.3468
2024-01-23,17:18:22,176.180.251.173,GET,/contact,304,Female,Football,No,3,Excellent,6625,Africa,Ghana,7.9465,-1.0232
2024-05-02,05:41:11,132.205.222.32,PUT,/tickets,404,Male,Football,No,1,Good,6863,South America,Paraguay,-23.4425,-58.4438
2024-04-28,17:20:00,186.150.229.63,PUT,/gallery,200,Male,Basketball,Yes,5,Poor,4244,North America,Cuba,21.5218,-77.7812
2024-03-03,23:51:05,140.167.75.97,GET,/fanzone,200,Male,Football,No,2,Poor,6833,South America,Chile,-35.6751,-71.543
2024-01-28,10:46:29,81.104.223.200,POST,/fanzone,404,Female,Football,Yes,5,Average,10514,Europe,Belgium,50.5039,4.4699
2024-04-19,22:19:49,189.90.254.243,POST,/tickets,404,Female,Swimming,Yes,3,Good,5299,Asia,Pakistan,30.3753,69.3451
2024-04-05,10:14:11,107.209.219.195,POST,/home,404,Male,Baseball,No,3,Excellent,2036,South America,Peru,-9.19,-75.0152
2024-01-11,09:14:13,74.10.61.173,PUT,/fixtures,200,Male,Football,Yes,4,Excellent,10037,Asia,Philippines,12.8797,121.774
2024-01-06,13:02:26,82.72.112.25,GET,/about,304,Female,Baseball,Yes,3,Average,1703,Africa,Zimbabwe,-19.0154,29.1549
2024-02-09,08:13:23,88.243.232.41,POST,/tickets,200,Male,Tennis,No,3,Average,5028,Asia,India,20.5937,78.9629
2024-04-09,11:24:58,76.138.145.217,GET,/gallery,404,Male,Swimming,No,1,Good,2803,South America,Chile,-35.6751,-71.543
2024-03-07,14:22:06,88.186.148.65,PUT,/about,304,Male,Boxing,Yes,2,Excellent,3628,Asia,Vietnam,14.0583,108.2772
2024-05-16,14:31:09,131.164.38.31,PUT,/news,304,Male,Football,Yes,1,Excellent,6217,North America,Honduras,15.2,-86.2419
2023-12-29,10:01:52,108.202.145.126,GET,/fixtures,404,Male,Swimming,Yes,2,Average,10167,North America,United States,37.0902,-95.7129
2024-04-17,06:57:37,88.61.29.141,POST,/contact,200,Female,Swimming,No,1,Poor,4958,South America,Chile,-35.6751,-71.543
2024-05-01,02:20:58,81.97.76.177,GET,/events,304,Female,Tennis,No,2,Average,9331,South America,Ecuador,-1.8312,-78.1834
2024-02-28,18:51:52,165.125.250.46,PUT,/events,200,Female,Football,Yes,3,Average,3348,North America,Cuba,21.5218,-77.7812
2024-04-27,22:35:18,76.199.87.20,GET,/events,304,Female,Boxing,No,1,Poor,4805,Africa,Morocco,31.7917,7.0926
2023-12-18,20:55:57,145.58.94.177,POST,/contact,404,Female,Swimming,Yes,1,Good,10323,Asia,Philippines,12.8797,121.774
2024-05-08,16:44:39,199.129.120.70,GET,/news,404,Female,Netball,No,2,Excellent,5528,Europe,Romania,45.9432,24.9668
2023-12-24,12:01:59,13.255.216.9,GET,/fixtures,404,Male,Baseball,Yes,5,Average,6035,Europe,Poland,51.9194,19.1451
2024-03-22,13:20:20,175.210.186.66,PUT,/contact,304,Male,Baseball,Yes,4,Average,7006,South America,Brazil,-14.235,-51.9253
2023-12-09,07:18:33,113.188.33.153,POST,/fanzone,404,Female,Football,Yes,2,Poor,3874,Africa,Ghana,7.9465,-1.0232
2024-01-13,01:21:34,73.165.239.102,PUT,/fanzone,304,Female,Swimming,Yes,2,Average,10406,Europe,Poland,51.9194,19.1451
2024-01-10,04:53:30,61.139.185.16,GET,/teams,200,Female,Tennis,No,3,Average,10478,North America,Canada,56.1304,-106.3468
2024-02-06,02:27:49,130.215.32.58,GET,/about,404,Male,Football,No,3,Average,1071,North America,Panama,8.538,-80.7821
2024-03-17,16:02:22,166.81.25.168,PUT,/fixtures,200,Female,Netball,No,1,Good,5820,South America,Peru,-9.19,-75.0152
2023-11-21,07:06:08,202.252.116.218,PUT,/players,200,Male,Tennis,No,1,Poor,2970,South America,Chile,-35.6751,-71.543
2024-04-05,07:39:15,192.176.47.252,PUT,/fanzone,304,Female,Baseball,Yes,2,Average,3601,North America,Dominican Republic,18.7357,-70.1627
2023-12-15,20:52:33,152.69.75.97,GET,/fixtures,304,Female,Netball,No,3,Excellent,3482,Europe,Belgium,50.5039,4.4699
2024-01-24,01:52:32,75.127.224.47,PUT,/teams,304,Male,Basketball,No,2,Average,2121,South America,Argentina,-38.4161,-63.6167
2023-11-28,06:37:28,7.104.226.51,PUT,/fanzone,304,Male,Boxing,No,5,Average,7598,Europe,France,46.6034,1.8883
2024-04-13,06:35:18,149.122.158.16,POST,/home,304,Male,Tennis,Yes,2,Poor,1867,Africa,Nigeria,9.082,8.6753
2024-04-24,19:49:28,57.114.166.89,PUT,/teams,304,Female,Swimming,No,5,Excellent,1322,South America,Colombia,4.5709,-74.2973
2023-11-25,00:28:29,173.82.207.17,PUT,/about,200,Female,Baseball,Yes,5,Poor,4422,Asia,Philippines,12.8797,121.774
2024-03-14,10:39:13,187.168.24.223,PUT,/home,304,Female,Boxing,Yes,5,Good,8595,Africa,Tanzania,-6.369,34.8888
2023-11-21,18:04:04,119.151.100.173,POST,/gallery,404,Male,Baseball,Yes,3,Average,3380,Europe,Belgium,50.5039,4.4699
2024-01-15,14:37:06,141.20.222.57,POST,/news,304,Male,Tennis,No,2,Poor,822,South America,Paraguay,-23.4425,-58.4438
2024-01-17,18:12:16,10.4.27.209,POST,/tickets,404,Male,Football,No,2,Average,8939,Europe,Italy,41.8719,12.5674
2023-12-18,16:35:43,38.144.203.2,PUT,/gallery,404,Female,Baseball,No,5,Good,1808,North America,Dominican Republic,18.7357,-70.1627
2024-04-10,13:50:14,29.192.70.31,GET,/teams,304,Female,Swimming,No,5,Poor,8303,North America,Costa Rica,9.7489,-83.7534
2024-04-03,14:48:22,35.253.141.182,GET,/news,404,Female,Netball,Yes,2,Excellent,8440,Africa,Zimbabwe,-19.0154,29.1549
2024-03-02,18:43:35,170.97.114.223,GET,/home,404,Male,Baseball,Yes,4,Poor,8926,North America,Panama,8.538,-80.7821
2023-12-17,22:08:28,30.185.33.177,PUT,/players,304,Female,Swimming,Yes,2,Excellent,7146,Asia,Japan,36.2048,138.2529
2024-04-25,02:36:44,209.7.59.7,POST,/events,200,Female,Netball,Yes,4,Excellent,9089,Europe,United Kingdom,55.3781,-3.436
2023-11-20,03:47:48,90.42.213.81,POST,/events,304,Male,Boxing,Yes,5,Poor,2389,South America,Chile,-35.6751,-71.543
2024-02-24,15:56:55,204.160.196.171,PUT,/fanzone,200,Female,Football,No,1,Poor,1852,Europe,France,46.6034,1.8883
2023-11-18,16:15:16,85.149.175.230,PUT,/gallery,404,Female,Tennis,Yes,4,Excellent,8226,Asia,China,35.8617,104.1954
2024-04-19,14:58:33,221.153.2.148,POST,/players,200,Male,Boxing,No,3,Average,922,North America,Dominican Republic,18.7357,-70.1627
2024-04-03,07:11:46,173.3.117.34,GET,/fanzone,200,Female,Football,Yes,4,Excellent,10936,North America,Canada,56.1304,-106.3468
2023-11-27,18:42:28,75.237.40.163,PUT,/home,404,Female,Football,Yes,1,Good,2191,Europe,United Kingdom,55.3781,-3.436
2024-05-07,13:32:13,204.234.191.191,POST,/teams,304,Male,Basketball,No,5,Poor,11064,North America,Honduras,15.2,-86.2419
2024-02-26,19:41:46,221.112.198.139,POST,/players,304,Female,Netball,No,2,Poor,10607,Europe,Ukraine,48.3794,31.1656
2024-02-26,19:23:21,3.177.255.83,PUT,/home,404,Male,Boxing,Yes,4,Average,6484,North America,Dominican Republic,18.7357,-70.1627
2023-12-15,21:53:44,123.169.106.114,PUT,/players,304,Female,Baseball,Yes,1,Poor,9858,Europe,Ukraine,48.3794,31.1656
2024-03-21,05:55:53,173.234.47.37,PUT,/gallery,304,Female,Baseball,No,1,Poor,7769,South America,Bolivia,-16.2902,-63.5887
2024-02-08,19:53:22,161.217.40.87,GET,/players,304,Female,Basketball,No,2,Poor,1974,North America,Dominican Republic,18.7357,-70.1627
2024-03-25,04:51:23,156.52.189.96,POST,/about,404,Female,Basketball,No,1,Excellent,9962,North America,Guatemala,15.7835,-90.2308
2024-04-03,11:40:32,117.132.85.242,GET,/gallery,404,Male,Football,No,5,Excellent,1890,North America,United States,37.0902,-95.7129
2024-05-10,07:29:00,62.124.186.174,GET,/about,304,Male,Football,No,3,Average,7738,North America,Honduras,15.2,-86.2419
2024-03-06,04:56:14,13.134.165.172,PUT,/fixtures,200,Male,Football,Yes,1,Poor,1443,South America,Colombia,4.5709,-74.2973
2024-02-01,20:54:04,183.122.181.158,GET,/fixtures,304,Female,Swimming,No,1,Good,1541,Asia,Vietnam,14.0583,108.2772
2024-03-05,20:50:51,32.203.134.95,POST,/shop,200,Male,Basketball,Yes,5,Poor,8582,North America,Guatemala,15.7835,-90.2308
2024-05-13,02:35:42,75.30.111.226,PUT,/tickets,200,Female,Basketball,No,5,Poor,7251,Europe,Italy,41.8719,12.5674
2023-12-16,09:02:38,179.81.20.47,POST,/news,200,Male,Tennis,Yes,3,Good,4672,Asia,Philippines,12.8797,121.774
2024-03-01,05:59:05,186.61.94.4,POST,/gallery,304,Female,Football,No,3,Excellent,1152,South America,Chile,-35.6751,-71.543
2024-01-24,22:59:26,206.162.72.16,POST,/contact,200,Male,Baseball,No,2,Excellent,4195,Asia,Japan,36.2048,138.2529
2024-05-02,14:38:39,22.149.228.254,POST,/contact,200,Female,Football,Yes,1,Excellent,4749,South America,Peru,-9.19,-75.0152
2024-01-02,21:31:31,174.124.67.80,GET,/players,304,Female,Baseball,Yes,1,Poor,6863,Africa,South Africa,-30.5595,22.9375
2024-01-26,00:59:03,196.191.170.152,POST,/contact,304,Male,Netball,No,1,Good,4914,Africa,Botswana,-22.3285,24.6849
2023-12-27,13:23:29,145.62.67.161,PUT,/about,304,Female,Boxing,Yes,3,Average,9439,Asia,Turkey,38.9637,35.2433
2024-03-12,15:30:55,48.125.224.35,POST,/gallery,200,Male,Netball,Yes,3,Average,11361,Africa,Algeria,28.0339,1.6596
2023-12-25,22:22:42,136.40.127.234,PUT,/events,304,Male,Boxing,Yes,2,Poor,8881,Africa,Egypt,26.8206,30.8025
2024-03-31,04:08:31,185.60.165.201,GET,/gallery,304,Female,Football,No,2,Average,4171,Africa,Botswana,-22.3285,24.6849
2023-12-21,01:59:14,70.132.214.195,POST,/players,404,Male,Netball,No,2,Good,2347,Asia,Turkey,38.9637,35.2433
