Date,Time,IP Address,HTTP Method,Request,Status Code,Gender,Sport Viewed,Ad Displayed,Rating,Feedback,Session Duration (seconds),Continent,Country,Latitude,Longitude
2024-01-20,05:16:26,34.59.216.132,POST,/fanzone,404,Female,Netball,Yes,1,Good,7533,Africa,Tanzania,-6.369,34.8888
2024-01-24,14:50:21,150.241.185.50,GET,/fanzone,404,Female,Football,No,4,Poor,6431,Europe,Germany,51.1657,10.4515
2024-04-21,02:57:15,164.251.67.55,POST,/fanzone,304,Female,Tennis,No,1,Average,5273,Africa,Tanzania,-6.369,34.8888
2023-11-15,22:16:01,14.87.184.209,POST,/events,404,Male,Boxing,No,5,Average,2321,North America,United States,37.0902,-95.7129
2024-03-29,07:16:37,114.151.85.67,PUT,/shop,200,Male,Basketball,Yes,4,Excellent,5447,South America,Uruguay,-32.5228,-55.7658
2024-01-28,00:58:07,202.20.190.148,PUT,/about,200,Female,Tennis,No,2,Excellent,5153,Asia,Vietnam,14.0583,108.2772
2024-01-05,23:53:24,216.34.143.154,POST,/fixtures,200,Female,Boxing,Yes,1,Good,4244,Europe,Belgium,50.5039,4.4699
2024-03-26,00:05:44,19.98.226.93,GET,/players,200,Female,Netball,No,1,Good,7347,Africa,Botswana,-22.3285,24.6849
2024-02-21,16:26:31,221.162.38.230,POST,/news,200,Female,Basketball,Yes,4,Excellent,6602,Asia,India,20.5937,78.9629
2023-12-09,13:37:52,107.184.26.7,PUT,/fanzone,200,Male,Netball,No,1,Poor,6373,Africa,Egypt,26.8206,30.8025
2024-04-28,15:53:10,100.221.40.173,GET,/fanzone,304,Male,Baseball,No,5,Average,8215,South America,Venezuela,6.4238,-66.5897
2023-12-13,16:58:44,2.203.27.190,PUT,/gallery,404,Male,Basketball,Yes,5,Good,8287,North America,Costa Rica,9.7489,-83.7534
2024-05-08,20:34:05,119.117.40.14,POST,/teams,404,Male,Swimming,Yes,4,Good,4661,Europe,United Kingdom,55.3781,-3.436
2024-04-04,17:14:41,222.137.51.28,GET,/contact,200,Male,Swimming,No,5,Average,8780,North America,Dominican Republic,18.7357,-70.1627
2024-04-23,13:47:26,84.227.172.187,GET,/home,200,Female,Swimming,Yes,3,Poor,3417,Europe,Spain,40.4637,-3.7492
2024-02-25,09:53:37,147.154.84.77,GET,/news,304,Male,Netball,No,5,Poor,7556,Asia,Philippines,12.8797,121.774
2024-03-19,09:33:38,78.110.72.182,POST,/events,304,Male,Basketball,No,4,Excellent,5394,North America,Canada,56.1304,-106.3468
2024-03-31,19:13:57,123.217.88.252,POST,/news,304,Female,Netball,Yes,3,Good,1845,Africa,Egypt,26.8206,30.8025
2024-03-31,04:42:07,166.201.91.103,POST,/fanzone,304,Female,Baseball,Yes,3,Excellent,8089,Asia,Japan,36.2048,138.2529
2024-01-18,20:21:44,23.16.28.104,POST,/contact,404,Female,Basketball,No,2,Excellent,6011,Europe,Ukraine,48.3794,31.1656
2024-02-06,00:06:28,120.163.55.124,POST,/players,304,Male,Netball,Yes,1,Good,3084,Asia,Japan,36.2048,138.2529
2024-05-10,00:44:24,93.212.233.169,POST,/tickets,304,Female,Netball,Yes,1,Excellent,9418,Europe,Ukraine,48.3794,31.1656
2024-03-08,04:12:22,32.27.24.151,PUT,/tickets,404,Male,Swimming,Yes,2,Good,2423,North America,Panama,8.538,-80.7821
2024-03-18,20:18:04,166.7.98.136,GET,/gallery,404,Male,Baseball,No,3,Good,5136,Asia,Vietnam,14.0583,108.2772
2024-04-06,05:39:25,50.224.106.159,GET,/news,200,Female,Tennis,Yes,3,Poor,3097,Europe,Spain,40.4637,-3.7492
2024-02-27,06:24:18,128.23.119.63,POST,/players,304,Male,Baseball,Yes,2,Average,10009,Africa,Morocco,31.7917,7.0926
2024-03-12,22:39:24,208.249.44.103,GET,/fanzone,304,Female,Swimming,Yes,5,Average,5144,North America,Canada,56.1304,-106.3468
2024-04-23,14:32:59,103.172.244.74,PUT,/about,304,Female,Baseball,Yes,4,Good,3278,Europe,Germany,51.1657,10.4515
2024-04-01,05:13:18,206.192.229.103,PUT,/tickets,200,Male,Swimming,No,3,Excellent,6174,North America,Mexico,23.6345,-102.5528
2023-12-30,22:37:17,73.66.193.115,GET,/events,404,Male,Boxing,No,3,Excellent,4653,Europe,Germany,51.1657,10.4515
2023-11-19,09:20:26,154.181.27.53,POST,/about,404,Male,Baseball,No,2,Excellent,7989,Asia,India,20.5937,78.9629
2024-03-14,09:24:28,155.32.101.85,GET,/shop,304,Female,Football,Yes,2,Average,7985,Asia,China,35.8617,104.1954
2024-03-22,18:21:14,36.122.71.116,GET,/players,200,Female,Basketball,No,5,Average,4768,South America,Ecuador,-1.8312,-78.1834
2024-01-10,05:58:08,107.37.4.51,PUT,/shop,404,Female,Basketball,No,2,Average,2298,Asia,India,20.5937,78.9629
2024-04-16,21:26:14,164.31.17.118,GET,/contact,404,Male,Football,No,5,Poor,5422,South America,Argentina,-38.4161,-63.6167
2024-03-20,08:12:05,199.9.96.81,GET,/fixtures,404,Female,Baseball,Yes,3,Excellent,6097,Europe,Germany,51.1657,10.4515
2024-03-23,03:50:03,150.13.167.40,POST,/gallery,304,Female,Boxing,Yes,2,Good,1094,Europe,Netherlands,52.1326,5.2913
2024-01-16,18:29:37,105.169.211.28,GET,/tickets,404,Male,Tennis,Yes,4,Average,735,North America,Jamaica,18.1096,-77.2975
2024-04-15,14:36:00,64.5.147.62,PUT,/fixtures,304,Female,Netball,Yes,3,Average,10274,Asia,Indonesia,-0.7893,113.9213
2023-12-02,23:23:13,23.126.14.126,PUT,/fanzone,200,Female,Netball,Yes,4,Excellent,1084,Europe,Belgium,50.5039,4.4699
2024-01-13,16:47:57,197.142.102.54,PUT,/events,404,Female,Netball,No,3,Poor,8369,Europe,Ukraine,48.3794,31.1656
2024-01-07,06:28:17,163.146.9.105,GET,/gallery,304,Male,Swimming,Yes,3,Good,6123,Europe,Ukraine,48.3794,31.1656
2023-11-16,16:04:45,117.197.40.102,GET,/fixtures,304,Male,Swimming,No,3,Excellent,1471,Europe,Ukraine,48.3794,31.1656
2024-02-16,13:53:51,215.162.94.64,PUT,/events,200,Female,Netball,No,1,Good,10995,Africa,Botswana,-22.3285,24.6849
2024-01-12,07:17:36,217.21.148.72,POST,/fanzone,200,Female,Football,Yes,1,Excellent,7162,Europe,Italy,41.8719,12.5674
2024-04-16,01:19:53,19.141.219.43,PUT,/fanzone,404,Female,Swimming,Yes,1,Poor,837,South America,Peru,-9.19,-75.0152
2023-11-27,20:18:54,7.242.2.58,GET,/about,404,Male,Tennis,Yes,4,Average,1361,North America,Jamaica,18.1096,-77.2975
2024-02-26,07:20:42,61.93.46.15,PUT,/gallery,304,Female,Basketball,No,5,Excellent,1479,North America,Jamaica,18.1096,-77.2975
2024-05-08,06:27:06,140.42.79.157,PUT,/about,200,Male,Basketball,Yes,5,Excellent,1804,Europe,Belgium,50.5039,4.4699
2024-03-07,12:12:29,130.253.31.88,POST,/events,200,Male,Tennis,Yes,4,Good,2121,South America,Paraguay,-23.4425,-58.4438
2024-05-07,02:33:36,99.17.228.98,POST,/contact,304,Female,Baseball,Yes,5,Good,5288,South America,Chile,-35.6751,-71.543
2024-05-01,00:54:16,200.163.72.46,POST,/tickets,404,Male,Baseball,Yes,5,Average,6214,Europe,Belgium,50.5039,4.4699
2024-04-21,00:45:00,122.48.32.23,POST,/players,304,Female,Basketball,Yes,2,Good,1421,North America,United States,37.0902,-95.7129
2023-12-31,19:42:42,106.244.227.224,GET,/fanzone,200,Female,Swimming,Yes,2,Poor,5812,South America,Paraguay,-23.4425,-58.4438
2024-05-01,09:45:53,8.37.217.94,PUT,/contact,304,Male,Basketball,Yes,2,Good,9322,Africa,Tanzania,-6.369,34.8888
2024-05-14,16:17:09,131.131.32.142,PUT,/about,304,Male,Boxing,Yes,3,Average,1491,North America,Dominican Republic,18.7357,-70.1627
2024-04-07,01:40:38,10.161.250.170,PUT,/fanzone,404,Male,Netball,No,2,Good,5723,Europe,United Kingdom,55.3781,-3.436
2024-05-02,02:14:27,101.119.48.229,PUT,/fixtures,404,Male,Boxing,Yes,1,Average,4524,Africa,Botswana,-22.3285,24.6849
2024-02-21,22:15:13,164.171.49.247,PUT,/players,200,Male,Boxing,No,5,Good,6976,Asia,Bangladesh,23.685,90.3563
2023-12-31,09:14:50,59.233.124.8,PUT,/players,304,Female,Football,Yes,1,Excellent,3151,South America,Paraguay,-23.4425,-58.4438
2024-03-27,00:46:10,68.47.35.166,PUT,/about,200,Male,Swimming,No,4,Good,6505,Europe,Spain,40.4637,-3.7492
2023-12-05,07:40:11,92.162.107.203,POST,/fanzone,404,Male,Baseball,Yes,4,Poor,9051,Europe,Ukraine,48.3794,31.1656
2024-05-12,13:13:22,116.232.159.144,PUT,/news,200,Female,Tennis,No,3,Poor,9631,Africa,Ghana,7.9465,-1.0232
2023-12-27,23:05:57,86.135.68.235,POST,/shop,200,Female,Boxing,Yes,4,Average,9313,Africa,Nigeria,9.082,8.6753
2024-04-13,21:42:03,218.64.7.54,POST,/shop,304,Female,Swimming,Yes,3,Poor,1472,Asia,China,35.8617,104.1954
2024-02-07,03:13:00,67.176.75.91,POST,/about,304,Female,Boxing,No,4,Poor,5000,Europe,Ukraine,48.3794,31.1656
2023-12-15,11:01:41,213.213.77.123,PUT,/home,200,Male,Swimming,Yes,4,Excellent,1670,South America,Paraguay,-23.4425,-58.4438
2024-05-11,21:38:10,60.239.131.38,POST,/home,200,Male,Basketball,Yes,4,Good,6399,Africa,Morocco,31.7917,7.0926
2024-02-19,09:45:39,191.235.7.233,GET,/gallery,404,Female,Swimming,No,3,Average,7862,Africa,Egypt,26.8206,30.8025
2023-11-24,09:53:56,217.235.197.42,POST,/home,404,Female,Baseball,No,1,Poor,9224,Europe,Poland,51.9194,19.1451
2024-03-21,15:21:14,151.153.70.162,POST,/events,200,Male,Swimming,Yes,5,Good,1762,Europe,Romania,45.9432,24.9668
2023-11-19,20:32:12,31.129.98.143,GET,/about,404,Female,Netball,Yes,1,Poor,10387,Africa,Nigeria,9.082,8.6753
2023-12-06,00:46:38,116.101.229.235,GET,/fixtures,200,Female,Tennis,No,3,Poor,8083,Africa,Nigeria,9.082,8.6753
2023-12-25,23:10:10,82.178.120.171,GET,/fixtures,200,Male,Basketball,No,3,Average,4451,South America,Venezuela,6.4238,-66.5897
2023-12-07,19:57:00,1.68.12.22,GET,/tickets,304,Female,Swimming,Yes,1,Excellent,6180,Europe,Spain,40.4637,-3.7492
2024-03-14,02:43:59,181.168.231.2,POST,/home,404,Female,Swimming,Yes,5,Good,4614,South America,Paraguay,-23.4425,-58.4438
2024-03-16,02:42:51,11.251.135.243,GET,/news,304,Male,Boxing,Yes,4,Excellent,7491,North America,Guatemala,15.7835,-90.2308
2023-12-07,16:15:36,26.110.25.71,POST,/fanzone,404,Female,Swimming,No,5,Poor,7150,South America,Venezuela,6.4238,-66.5897
2024-02-05,03:42:17,62.4.159.229,PUT,/events,404,Male,Netball,No,4,Excellent,5155,Europe,Netherlands,52.1326,5.2913
2024-02-28,16:01:27,199.92.87.225,GET,/about,404,Female,Swimming,No,3,Good,2646,North America,Dominican Republic,18.7357,-70.1627
2024-03-08,14:27:45,12.215.123.203,GET,/contact,200,Male,Football,Yes,5,Poor,5947,Asia,Bangladesh,23.685,90.3563
2024-05-01,22:47:07,214.67.86.104,GET,/fixtures,200,Male,Netball,No,5,Good,10319,Africa,Algeria,28.0339,1.6596
2024-02-20,04:49:00,2.104.229.45,POST,/fanzone,200,Female,Boxing,No,5,Average,8087,Asia,Indonesia,-0.7893,113.9213
2023-12-21,19:34:37,197.86.103.231,PUT,/gallery,404,Male,Netball,No,3,Good,6690,Europe,Italy,41.8719,12.5674
2024-01-21,14:55:01,216.240.159.134,GET,/contact,404,Female,Tennis,No,5,Average,10954,Asia,Japan,36.2048,138.2529
2024-03-27,12:20:24,212.172.6.56,PUT,/teams,404,Female,Tennis,Yes,4,Excellent,7980,South America,Peru,-9.19,-75.0152
2024-02-01,06:30:30,71.36.3.142,POST,/home,200,Male,Netball,No,5,Good,9763,Asia,China,35.8617,104.1954
2023-11-29,23:12:47,149.204.10.129,PUT,/teams,304,Female,Swimming,No,2,Average,10359,Asia,Bangladesh,23.685,90.3563
2024-04-21,06:32:21,75.121.76.53,GET,/fixtures,304,Female,Baseball,Yes,1,Excellent,11105,North America,Canada,56.1304,-106.3468
2024-01-04,16:23:35,176.201.71.129,POST,/home,200,Male,Boxing,No,4,Poor,4472,North America,Jamaica,18.1096,-77.2975
2024-04-29,19:20:29,174.11.118.105,GET,/home,404,Female,Boxing,Yes,1,Poor,10832,South America,Bolivia,-16.2902,-63.5887
2024-02-22,23:46:14,144.120.11.245,POST,/gallery,200,Female,Baseball,Yes,3,Good,1108,North America,Honduras,15.2,-86.2419
2024-04-20,15:13:33,180.11.217.75,PUT,/fixtures,304,Female,Tennis,No,4,Average,7756,Africa,Morocco,31.7917,7.0926
2024-01-21,00:24:35,131.57.61.110,GET,/events,200,Male,Netball,No,2,Average,4903,Asia,Indonesia,-0.7893,113.9213
2024-03-02,14:35:18,15.114.57.159,PUT,/shop,200,Female,Netball,No,2,Good,8080,Europe,United Kingdom,55.3781,-3.436
2023-12-11,12:30:27,95.7.10.132,GET,/contact,404,Female,Football,Yes,3,Good,6535,South America,Chile,-35.6751,-71.543
2024-03-19,12:28:22,116.28.131.128,POST,/contact,200,Female,Boxing,Yes,3,Average,7175,South America,Colombia,4.5709,-74.2973
2024-04-18,00:38:48,84.168.19.113,POST,/players,404,Female,Basketball,No,3,Good,4761,Asia,Japan,36.2048,138.2529
2023-12-21,20:01:38,200.148.232.234,PUT,/fixtures,200,Female,Netball,Yes,5,Excellent,4567,North America,Guatemala,15.7835,-90.2308
2024-01-06,00:50:16,63.56.173.160,POST,/fixtures,200,Female,Netball,Yes,3,Poor,8470,Asia,Indonesia,-0.7893,113.9213
2024-02-11,14:35:59,92.152.210.184,POST,/shop,304,Male,Netball,No,5,Poor,733,Europe,Italy,41.8719,12.5674
2023-12-01,10:48:12,65.9.182.40,POST,/home,404,Male,Basketball,Yes,2,Average,4990,South America,Argentina,-38.4161,-63.6167
2024-02-29,14:20:08,66.28.202.216,GET,/contact,200,Female,Boxing,No,2,Poor,5744,South America,Peru,-9.19,-75.0152
2024-01-29,09:43:44,111.2.21.80,PUT,/tickets,404,Male,Basketball,Yes,5,Good,4282,Asia,Japan,36.2048,138.2529
2024-01-17,11:59:07,65.67.6.183,GET,/shop,304,Male,Baseball,Yes,4,Excellent,3603,Africa,Ghana,7.9465,-1.0232
2024-02-14,22:48:00,19.241.37.1,GET,/events,404,Male,Basketball,No,2,Average,11203,Africa,Egypt,26.8206,30.8025
2024-02-03,02:12:52,60.61.102.127,POST,/shop,404,Female,Baseball,Yes,2,Good,5799,Africa,Algeria,28.0339,1.6596
2024-04-03,20:55:01,155.45.208.79,GET,/events,404,Male,Football,No,1,Average,3114,North America,Panama,8.538,-80.7821
2024-03-01,16:46:49,181.94.218.230,GET,/fanzone,200,Male,Baseball,Yes,1,Poor,11319,Africa,Morocco,31.7917,7.0926
2024-03-30,11:13:39,58.27.110.180,PUT,/teams,200,Male,Boxing,Yes,1,Excellent,7472,South America,Peru,-9.19,-75.0152
2024-05-06,06:36:27,32.163.164.231,POST,/gallery,304,Male,Baseball,No,5,Average,5721,Asia,Turkey,38.9637,35.2433
2024-02-04,18:24:44,209.201.136.176,GET,/events,404,Male,Baseball,No,1,Poor,3692,Asia,Japan,36.2048,138.2529
2024-04-27,01:28:03,124.89.83.79,GET,/about,200,Male,Tennis,No,1,Good,1668,North America,Dominican Republic,18.7357,-70.1627
2024-02-09,04:15:10,8.94.74.17,POST,/gallery,404,Male,Basketball,No,2,Poor,7863,South America,Ecuador,-1.8312,-78.1834
2024-03-20,23:22:53,27.56.231.190,PUT,/tickets,304,Female,Boxing,Yes,4,Average,8754,Africa,Egypt,26.8206,30.8025
2024-04-24,04:20:18,48.230.124.199,PUT,/players,404,Male,Boxing,Yes,3,Excellent,7363,South America,Peru,-9.19,-75.0152
2024-03-14,21:59:21,152.148.49.107,PUT,/players,304,Male,Swimming,Yes,1,Good,8435,Asia,Iran,32.4279,53.688
2023-12-24,14:26:41,179.220.172.27,POST,/players,404,Male,Swimming,No,5,Poor,1430,Europe,Romania,45.9432,24.9668
2024-01-05,12:52:17,219.42.66.187,POST,/teams,200,Female,Basketball,No,2,Excellent,5062,Africa,Morocco,31.7917,7.0926
2024-05-07,16:11:51,118.40.227.84,PUT,/fixtures,404,Male,Swimming,No,4,Good,9787,Europe,Italy,41.8719,12.5674
2024-02-09,10:06:06,21.122.52.141,POST,/fanzone,304,Male,Baseball,No,2,Average,11307,Africa,Morocco,31.7917,7.0926
2024-01-31,06:26:33,131.208.105.59,POST,/home,200,Female,Swimming,No,1,Good,9795,South America,Bolivia,-16.2902,-63.5887
2024-04-20,13:22:55,206.207.81.30,POST,/fanzone,404,Female,Netball,No,5,Good,4008,South America,Chile,-35.6751,-71.543
2024-02-23,12:43:46,158.73.124.145,POST,/home,304,Male,Basketball,No,3,Poor,708,South America,Peru,-9.19,-75.0152
2023-12-01,15:17:06,101.153.203.224,PUT,/shop,304,Female,Basketball,No,3,Excellent,1184,North America,Mexico,23.6345,-102.5528
2024-01-26,20:13:21,217.0.72.75,GET,/about,200,Male,Swimming,No,5,Good,5612,Europe,United Kingdom,55.3781,-3.436
2023-12-11,21:19:17,67.16.61.166,GET,/home,304,Male,Netball,No,5,Average,3203,North America,Dominican Republic,18.7357,-70.1627
2024-02-14,03:11:17,116.65.49.36,POST,/fanzone,304,Male,Netball,Yes,4,Poor,5530,Asia,Indonesia,-0.7893,113.9213
2024-03-09,10:47:37,6.233.205.46,PUT,/players,304,Male,Baseball,Yes,2,Average,2702,North America,Canada,56.1304,-106.3468
2024-01-13,09:16:18,141.138.39.189,GET,/events,200,Male,Basketball,Yes,1,Good,9259,North America,Jamaica,18.1096,-77.2975
2023-12-02,17:24:28,165.69.2.8,GET,/events,304,Male,Football,No,5,Poor,3099,South America,Chile,-35.6751,-71.543
2023-12-14,08:50:54,159.224.224.125,POST,/shop,404,Male,Swimming,No,1,Excellent,9660,South America,Bolivia,-16.2902,-63.5887
2024-01-10,22:42:45,38.58.66.106,POST,/events,200,Male,Swimming,Yes,4,Poor,8501,Asia,Bangladesh,23.685,90.3563
2024-01-24,10:14:11,96.143.161.36,PUT,/about,304,Male,Tennis,No,1,Good,8967,Africa,South Africa,-30.5595,22.9375
2023-11-26,16:27:10,93.137.115.199,POST,/news,200,Male,Tennis,No,3,Good,6368,Asia,India,20.5937,78.9629
2024-04-15,08:01:43,145.38.140.44,GET,/home,404,Female,Swimming,No,2,Good,4150,North America,United States,37.0902,-95.7129
2024-01-25,15:06:21,54.220.243.107,POST,/contact,200,Female,Football,No,5,Average,10319,South America,Argentina,-38.4161,-63.6167
2023-12-18,05:13:25,219.37.74.214,POST,/news,404,Male,Boxing,Yes,2,Excellent,8869,Europe,Italy,41.8719,12.5674
2023-12-06,04:48:11,46.102.254.180,POST,/events,404,Female,Football,Yes,4,Poor,998,Europe,Germany,51.1657,10.4515
2024-02-14,02:22:20,147.56.216.244,POST,/news,304,Female,Netball,Yes,2,Average,2774,Asia,India,20.5937,78.9629
2024-01-25,04:18:20,169.69.155.52,GET,/gallery,200,Male,Tennis,Yes,2,Excellent,8449,Africa,South Africa,-30.5595,22.9375
2023-11-27,03:29:48,59.76.205.174,GET,/about,304,Female,Netball,No,5,Good,622,South America,Uruguay,-32.5228,-55.7658
2024-05-14,15:57:23,7.126.223.167,GET,/about,200,Female,Football,Yes,1,Excellent,9747,Africa,Zimbabwe,-19.0154,29.1549
2023-11-25,04:25:37,93.168.179.246,GET,/news,304,Male,Baseball,Yes,4,Excellent,609,Africa,Tanzania,-6.369,34.8888
2024-04-29,07:01:31,1.182.73.35,GET,/teams,404,Female,Tennis,No,5,Average,4447,North America,Honduras,15.2,-86.2419
2023-12-04,14:22:42,42.132.70.147,GET,/players,304,Male,Netball,Yes,2,Average,1196,Europe,Ukraine,48.3794,31.1656
2023-11-17,13:18:39,207.72.30.117,POST,/tickets,304,Female,Football,No,5,Poor,10215,North America,Cuba,21.5218,-77.7812
2024-05-05,13:15:53,181.9.214.218,GET,/news,200,Male,Boxing,Yes,5,Excellent,7693,Africa,Nigeria,9.082,8.6753
2024-03-25,04:43:37,103.149.211.161,POST,/fanzone,200,Male,Swimming,No,2,Poor,9738,North America,Costa Rica,9.7489,-83.7534
2024-02-08,15:47:33,113.156.37.16,PUT,/tickets,404,Male,Boxing,No,5,Excellent,1662,Asia,Bangladesh,23.685,90.3563
2024-03-15,19:39:40,11.227.142.203,GET,/tickets,404,Female,Netball,No,1,Average,5997,South America,Colombia,4.5709,-74.2973
2023-12-21,22:48:55,136.206.0.91,POST,/shop,304,Female,Boxing,Yes,5,Good,11117,Asia,Turkey,38.9637,35.2433
2024-01-25,01:34:33,63.141.227.57,PUT,/shop,404,Female,Netball,Yes,4,Poor,6986,Africa,Kenya,-0.0236,37.9062
2024-05-12,17:37:51,73.221.252.47,POST,/about,200,Male,Swimming,Yes,5,Good,1668,South America,Bolivia,-16.2902,-63.5887
2023-12-19,17:55:06,23.2.86.31,GET,/about,404,Male,Swimming,No,4,Good,5781,North America,Cuba,21.5218,-77.7812
2024-01-13,10:08:57,135.188.202.4,GET,/news,200,Male,Tennis,Yes,1,Poor,3101,South America,Brazil,-14.235,-51.9253
2023-11-28,04:21:58,114.5.105.181,GET,/tickets,404,Female,Baseball,Yes,3,Good,2779,Asia,Japan,36.2048,138.2529
2023-12-13,06:47:20,26.15.205.204,POST,/fixtures,200,Male,Baseball,No,5,Average,11269,South America,Paraguay,-23.4425,-58.4438
2024-02-06,14:15:10,44.165.206.155,GET,/fixtures,200,Male,Netball,Yes,1,Average,9967,North America,Cuba,21.5218,-77.7812
2024-02-03,23:45:55,66.224.164.56,GET,/shop,200,Female,Netball,Yes,4,Poor,1131,Asia,Turkey,38.9637,35.2433
2024-03-11,10:57:04,150.95.143.16,POST,/tickets,304,Male,Swimming,Yes,1,Good,7274,Europe,France,46.6034,1.8883
2023-12-14,21:55:22,146.43.23.25,POST,/shop,304,Male,Tennis,Yes,2,Good,10107,North America,Guatemala,15.7835,-90.2308
2024-02-26,07:43:13,151.221.163.195,POST,/fixtures,404,Male,Swimming,No,2,Good,7631,North America,Cuba,21.5218,-77.7812
2024-01-08,00:04:26,48.245.97.245,POST,/shop,200,Female,Football,Yes,1,Average,10927,Africa,Morocco,31.7917,7.0926
2024-02-03,05:37:42,184.225.162.115,GET,/about,404,Male,Football,Yes,1,Good,8948,Africa,South Africa,-30.5595,22.9375
2023-12-05,12:08:40,195.195.161.159,PUT,/teams,200,Male,Football,Yes,4,Poor,11141,Asia,Japan,36.2048,138.2529
2023-12-28,10:21:33,1.37.154.67,POST,/events,404,Male,Basketball,No,4,Good,4183,South America,Venezuela,6.4238,-66.5897
2023-12-19,13:19:54,125.42.33.84,PUT,/fanzone,404,Female,Basketball,Yes,4,Good,11132,Asia,Japan,36.2048,138.2529
2024-04-14,15:07:35,219.138.232.9,PUT,/fixtures,200,Female,Basketball,Yes,5,Excellent,959,Europe,Netherlands,52.1326,5.2913
2024-05-04,03:19:14,167.214.106.190,GET,/shop,200,Female,Tennis,No,3,Good,3046,Africa,Tanzania,-6.369,34.8888
2024-01-18,04:07:05,36.67.90.147,PUT,/news,200,Female,Baseball,Yes,5,Poor,9477,Africa,Kenya,-0.0236,37.9062
2024-01-29,13:49:46,15.121.14.218,POST,/events,304,Male,Boxing,No,2,Good,8013,North America,Dominican Republic,18.7357,-70.1627
2023-11-21,09:48:59,115.105.195.178,POST,/about,304,Female,Baseball,No,2,Poor,4516,Europe,Belgium,50.5039,4.4699
2024-04-06,21:22:29,74.93.13.125,PUT,/events,304,Male,Tennis,No,1,Average,5104,North America,Cuba,21.5218,-77.7812
2024-03-06,19:08:34,212.154.198.165,PUT,/events,200,Female,Baseball,No,5,Average,995,Asia,Bangladesh,23.685,90.3563
2023-12-15,01:09:17,153.230.85.21,POST,/home,304,Female,Swimming,No,4,Poor,10349,Asia,China,35.8617,104.1954
2024-02-22,21:27:43,7.43.126.122,PUT,/fixtures,200,Female,Boxing,Yes,5,Good,6055,North America,Honduras,15.2,-86.2419
2024-03-13,22:30:34,206.223.43.49,PUT,/fanzone,404,Female,Basketball,Yes,4,Average,6433,North America,Dominican Republic,18.7357,-70.1627
2024-03-24,08:27:02,14.53.49.82,POST,/gallery,304,Male,Swimming,Yes,5,Poor,5545,Asia,Iran,32.4279,53.688
2024-03-15,17:39:54,214.230.224.71,POST,/about,404,Male,Netball,No,3,Average,9150,Africa,South Africa,-30.5595,22.9375
2024-04-26,20:42:22,84.184.118.55,GET,/fanzone,304,Male,Basketball,Yes,4,Average,10586,Asia,Japan,36.2048,138.2529
2024-04-09,15:31:41,119.255.139.162,GET,/about,404,Female,Basketball,Yes,1,Average,10180,Asia,Philippines,12.8797,121.774
2024-04-20,14:52:22,98.140.101.175,GET,/shop,200,Female,Swimming,No,5,Average,4600,Asia,Indonesia,-0.7893,113.9213
2024-03-26,14:30:05,168.25.189.135,PUT,/players,404,Male,Football,Yes,5,Average,6011,North America,Honduras,15.2,-86.2419
2024-01-24,13:13:28,139.218.62.37,PUT,/gallery,304,Female,Football,No,3,Excellent,8765,North America,Jamaica,18.1096,-77.2975
2023-12-28,10:56:10,3.151.28.200,GET,/players,404,Male,Boxing,No,3,Poor,3484,Europe,Germany,51.1657,10.4515
2024-03-25,00:05:18,106.109.124.114,GET,/news,200,Female,Tennis,No,1,Average,2098,Africa,Nigeria,9.082,8.6753
2024-01-07,04:49:49,24.33.80.2,PUT,/fanzone,404,Male,Football,Yes,2,Poor,9559,North America,Jamaica,18.1096,-77.2975
2024-01-02,23:21:47,205.153.196.110,POST,/contact,200,Male,Basketball,No,1,Poor,1284,Europe,Belgium,50.5039,4.4699
2024-01-20,12:42:32,169.237.198.194,GET,/tickets,304,Male,Tennis,Yes,1,Excellent,5661,Europe,Belgium,50.5039,4.4699
2023-12-30,04:02:26,141.243.131.123,GET,/fixtures,304,Female,Netball,Yes,3,Poor,8816,North America,Canada,56.1304,-106.3468
2024-01-22,17:41:57,49.72.58.3,POST,/gallery,404,Female,Netball,No,5,Excellent,9889,South America,Uruguay,-32.5228,-55.7658
2023-12-08,16:49:24,153.32.42.86,PUT,/news,404,Male,Football,Yes,5,Good,4158,Asia,Bangladesh,23.685,90.3563
2024-04-04,10:04:22,120.83.7.119,PUT,/contact,200,Female,Basketball,Yes,3,Good,8103,Europe,France,46.6034,1.8883
2023-12-13,16:05:37,141.231.99.36,GET,/fanzone,200,Female,Baseball,No,1,Good,7812,North America,United States,37.0902,-95.7129
2024-02-26,11:07:03,193.82.24.247,PUT,/gallery,304,Male,Baseball,No,5,Poor,9576,Europe,Romania,45.9432,24.9668
2024-03-26,23:07:45,107.55.212.158,PUT,/tickets,304,Male,Tennis,No,5,Excellent,9772,Asia,China,35.8617,104.1954
2024-02-28,00:07:42,179.103.33.79,PUT,/shop,404,Male,Boxing,Yes,2,Poor,2731,Africa,Tanzania,-6.369,34.8888
2024-01-20,19:51:56,46.45.63.61,POST,/news,200,Female,Boxing,Yes,1,Poor,1005,Asia,China,35.8617,104.1954
2024-01-17,09:30:30,42.248.16.111,GET,/teams,404,Male,Swimming,Yes,4,Average,9254,South America,Venezuela,6.4238,-66.5897
2024-01-02,23:05:26,170.9.26.243,GET,/shop,200,Male,Football,Yes,4,Average,5596,Africa,Morocco,31.7917,7.0926
2024-03-05,21:11:52,141.228.104.50,POST,/home,200,Male,Tennis,Yes,4,Average,3502,North America,Jamaica,18.1096,-77.2975
